Timestamp,Value (?C)
10-Feb-21 10:45:00 PM CET,17
10-Feb-21 11:00:00 PM CET,17
10-Feb-21 11:15:00 PM CET,17
10-Feb-21 11:30:00 PM CET,17
10-Feb-21 11:45:00 PM CET,17
11-Feb-21 12:00:00 AM CET,17
11-Feb-21 12:15:00 AM CET,17
11-Feb-21 12:30:00 AM CET,17
11-Feb-21 12:45:00 AM CET,17
11-Feb-21 1:00:00 AM CET,17
11-Feb-21 1:15:00 AM CET,17
11-Feb-21 1:30:00 AM CET,17
11-Feb-21 1:45:00 AM CET,17
11-Feb-21 2:00:00 AM CET,17
11-Feb-21 2:15:00 AM CET,17
11-Feb-21 2:30:00 AM CET,17
11-Feb-21 2:45:00 AM CET,17
11-Feb-21 3:00:00 AM CET,17
11-Feb-21 3:15:00 AM CET,17
11-Feb-21 3:30:00 AM CET,17
11-Feb-21 3:45:00 AM CET,17
11-Feb-21 4:00:00 AM CET,17
11-Feb-21 4:15:00 AM CET,17
11-Feb-21 4:30:00 AM CET,17
11-Feb-21 4:45:00 AM CET,17
11-Feb-21 5:00:01 AM CET,17
11-Feb-21 5:15:00 AM CET,17
11-Feb-21 5:30:00 AM CET,17
11-Feb-21 5:45:00 AM CET,17
11-Feb-21 6:00:00 AM CET,17
11-Feb-21 6:15:01 AM CET,17
11-Feb-21 6:30:00 AM CET,20.1
11-Feb-21 6:45:00 AM CET,20.7
11-Feb-21 7:00:00 AM CET,20.7
11-Feb-21 7:15:00 AM CET,20.7
11-Feb-21 7:30:01 AM CET,20.7
11-Feb-21 7:45:00 AM CET,20.7
11-Feb-21 8:00:00 AM CET,20.7
11-Feb-21 8:15:00 AM CET,20.7
11-Feb-21 8:30:00 AM CET,21
11-Feb-21 8:45:00 AM CET,21
11-Feb-21 9:00:00 AM CET,21
11-Feb-21 9:15:00 AM CET,21
11-Feb-21 9:30:00 AM CET,21
11-Feb-21 9:45:00 AM CET,21
11-Feb-21 10:00:00 AM CET,21
11-Feb-21 10:15:00 AM CET,21
11-Feb-21 10:30:01 AM CET,21
11-Feb-21 10:45:00 AM CET,21
11-Feb-21 11:00:00 AM CET,21
11-Feb-21 11:15:01 AM CET,21
11-Feb-21 11:30:00 AM CET,21.3
11-Feb-21 11:45:00 AM CET,21.3
11-Feb-21 12:00:00 PM CET,21.3
11-Feb-21 12:15:00 PM CET,21.3
11-Feb-21 12:30:00 PM CET,21.3
11-Feb-21 12:45:00 PM CET,21.3
11-Feb-21 1:00:00 PM CET,21.3
11-Feb-21 1:15:00 PM CET,21.3
11-Feb-21 1:30:00 PM CET,21.3
11-Feb-21 1:45:00 PM CET,21.3
11-Feb-21 2:00:00 PM CET,21.3
11-Feb-21 2:15:00 PM CET,21.3
11-Feb-21 2:30:00 PM CET,21.3
11-Feb-21 2:45:00 PM CET,21.3
11-Feb-21 3:00:01 PM CET,21.3
11-Feb-21 3:15:01 PM CET,21.3
11-Feb-21 3:30:00 PM CET,21.3
11-Feb-21 3:45:00 PM CET,21.3
11-Feb-21 4:00:00 PM CET,21.3
11-Feb-21 4:15:00 PM CET,21.3
11-Feb-21 4:30:00 PM CET,21.3
11-Feb-21 4:45:01 PM CET,21.3
11-Feb-21 5:00:00 PM CET,21.3
11-Feb-21 5:15:00 PM CET,21.3
11-Feb-21 5:30:00 PM CET,21.3
11-Feb-21 5:45:00 PM CET,21
11-Feb-21 6:00:00 PM CET,21
11-Feb-21 6:15:00 PM CET,21
11-Feb-21 6:30:00 PM CET,21
11-Feb-21 6:45:01 PM CET,21
11-Feb-21 7:00:01 PM CET,21
11-Feb-21 7:15:00 PM CET,21
11-Feb-21 7:30:00 PM CET,21
11-Feb-21 7:45:00 PM CET,21
11-Feb-21 8:00:00 PM CET,21
11-Feb-21 8:15:00 PM CET,20.4
11-Feb-21 8:30:00 PM CET,19.3
11-Feb-21 8:45:00 PM CET,18.7
11-Feb-21 9:00:00 PM CET,18.1
11-Feb-21 9:15:00 PM CET,17.8
11-Feb-21 9:30:00 PM CET,17.5
11-Feb-21 9:45:01 PM CET,17.2
11-Feb-21 10:00:01 PM CET,17
11-Feb-21 10:15:00 PM CET,17
11-Feb-21 10:30:00 PM CET,17
11-Feb-21 10:45:00 PM CET,17
11-Feb-21 11:00:00 PM CET,17
11-Feb-21 11:15:00 PM CET,17
11-Feb-21 11:30:00 PM CET,17
11-Feb-21 11:45:00 PM CET,17
12-Feb-21 12:00:00 AM CET,17
12-Feb-21 12:15:00 AM CET,17
12-Feb-21 12:30:00 AM CET,17
12-Feb-21 12:45:00 AM CET,17
12-Feb-21 1:00:00 AM CET,16.7
12-Feb-21 1:15:00 AM CET,16.7
12-Feb-21 1:30:00 AM CET,16.7
12-Feb-21 1:45:00 AM CET,16.7
12-Feb-21 2:00:00 AM CET,16.7
12-Feb-21 2:15:00 AM CET,16.7
12-Feb-21 2:30:00 AM CET,16.7
12-Feb-21 2:45:00 AM CET,16.7
12-Feb-21 3:00:00 AM CET,16.7
12-Feb-21 3:15:00 AM CET,16.7
12-Feb-21 3:30:00 AM CET,16.7
12-Feb-21 3:45:00 AM CET,16.7
12-Feb-21 4:00:00 AM CET,16.7
12-Feb-21 4:15:00 AM CET,16.7
12-Feb-21 4:30:00 AM CET,16.7
12-Feb-21 4:45:00 AM CET,16.7
12-Feb-21 5:00:00 AM CET,16.7
12-Feb-21 5:15:00 AM CET,16.7
12-Feb-21 5:30:00 AM CET,16.7
12-Feb-21 5:45:00 AM CET,16.7
12-Feb-21 6:00:00 AM CET,16.7
12-Feb-21 6:15:00 AM CET,16.7
12-Feb-21 6:30:00 AM CET,17
12-Feb-21 6:45:00 AM CET,17.2
12-Feb-21 7:00:00 AM CET,20.7
12-Feb-21 7:15:00 AM CET,20.7
12-Feb-21 7:30:00 AM CET,20.7
12-Feb-21 7:45:00 AM CET,20.7
12-Feb-21 8:00:00 AM CET,20.7
12-Feb-21 8:15:00 AM CET,21
12-Feb-21 8:30:00 AM CET,21
12-Feb-21 8:45:00 AM CET,21
12-Feb-21 9:00:00 AM CET,21
12-Feb-21 9:15:00 AM CET,21
12-Feb-21 9:30:00 AM CET,21
12-Feb-21 9:45:00 AM CET,21
12-Feb-21 10:00:00 AM CET,21
12-Feb-21 10:15:00 AM CET,21
12-Feb-21 10:30:00 AM CET,21
12-Feb-21 10:45:00 AM CET,21
12-Feb-21 11:00:00 AM CET,21
12-Feb-21 11:15:00 AM CET,21.3
12-Feb-21 11:30:00 AM CET,21.3
12-Feb-21 11:45:00 AM CET,21.3
12-Feb-21 12:00:00 PM CET,21.3
12-Feb-21 12:15:00 PM CET,21.3
12-Feb-21 12:30:00 PM CET,21.3
12-Feb-21 12:45:00 PM CET,21.3
12-Feb-21 1:00:00 PM CET,21.3
12-Feb-21 1:15:00 PM CET,21.3
12-Feb-21 1:30:00 PM CET,21.3
12-Feb-21 1:45:00 PM CET,21.3
12-Feb-21 2:00:00 PM CET,21.3
12-Feb-21 2:15:00 PM CET,21.3
12-Feb-21 2:30:00 PM CET,21.3
12-Feb-21 2:45:00 PM CET,21.3
12-Feb-21 3:00:00 PM CET,21.3
12-Feb-21 3:15:00 PM CET,21.3
12-Feb-21 3:30:00 PM CET,21.3
12-Feb-21 3:45:00 PM CET,21.3
12-Feb-21 4:00:00 PM CET,21.3
12-Feb-21 4:15:00 PM CET,21.3
12-Feb-21 4:30:00 PM CET,21.3
12-Feb-21 4:45:00 PM CET,21.3
12-Feb-21 5:00:00 PM CET,21.3
12-Feb-21 5:15:00 PM CET,21.3
12-Feb-21 5:30:01 PM CET,21.3
12-Feb-21 5:45:00 PM CET,21.3
12-Feb-21 6:00:00 PM CET,21
12-Feb-21 6:15:00 PM CET,21
12-Feb-21 6:30:00 PM CET,21
12-Feb-21 6:45:00 PM CET,20.7
12-Feb-21 7:00:00 PM CET,19.3
12-Feb-21 7:15:00 PM CET,18.7
12-Feb-21 7:30:00 PM CET,18.1
12-Feb-21 7:45:00 PM CET,17.8
12-Feb-21 8:00:00 PM CET,17.5
12-Feb-21 8:15:00 PM CET,17.2
12-Feb-21 8:30:00 PM CET,17.2
12-Feb-21 8:45:00 PM CET,17
12-Feb-21 9:00:00 PM CET,17
12-Feb-21 9:15:00 PM CET,16.7
12-Feb-21 9:30:00 PM CET,16.7
12-Feb-21 9:45:01 PM CET,16.7
12-Feb-21 10:00:00 PM CET,16.7
12-Feb-21 10:15:00 PM CET,16.7
12-Feb-21 10:30:00 PM CET,16.7
12-Feb-21 10:45:01 PM CET,16.7
12-Feb-21 11:00:01 PM CET,16.7
12-Feb-21 11:15:00 PM CET,16.7
12-Feb-21 11:30:00 PM CET,16.7
12-Feb-21 11:45:00 PM CET,16.7
13-Feb-21 12:00:00 AM CET,20.7
13-Feb-21 12:15:00 AM CET,20.7
13-Feb-21 12:30:01 AM CET,20.7
13-Feb-21 12:45:00 AM CET,20.7
13-Feb-21 1:00:00 AM CET,19.8
13-Feb-21 1:15:00 AM CET,19
13-Feb-21 1:30:00 AM CET,18.4
13-Feb-21 1:45:00 AM CET,17.8
13-Feb-21 2:00:00 AM CET,17.5
13-Feb-21 2:15:00 AM CET,17.2
13-Feb-21 2:30:01 AM CET,17.2
13-Feb-21 2:45:00 AM CET,17
13-Feb-21 3:00:00 AM CET,17
13-Feb-21 3:15:00 AM CET,17
13-Feb-21 3:30:00 AM CET,17
13-Feb-21 3:45:00 AM CET,17
13-Feb-21 4:00:00 AM CET,17
13-Feb-21 4:15:00 AM CET,17
13-Feb-21 4:30:00 AM CET,17
13-Feb-21 4:45:00 AM CET,17
13-Feb-21 5:00:00 AM CET,17
13-Feb-21 5:15:00 AM CET,17
13-Feb-21 5:30:00 AM CET,17
13-Feb-21 5:45:00 AM CET,17
13-Feb-21 6:00:00 AM CET,17
13-Feb-21 6:15:00 AM CET,17
13-Feb-21 6:30:00 AM CET,17
13-Feb-21 6:45:01 AM CET,17
13-Feb-21 7:00:00 AM CET,17
13-Feb-21 7:15:00 AM CET,17
13-Feb-21 7:30:00 AM CET,17
13-Feb-21 7:45:00 AM CET,17
13-Feb-21 8:00:00 AM CET,17
13-Feb-21 8:15:00 AM CET,17
13-Feb-21 8:30:00 AM CET,17
13-Feb-21 8:45:00 AM CET,17
13-Feb-21 9:00:00 AM CET,17
13-Feb-21 9:15:00 AM CET,16.7
13-Feb-21 9:30:00 AM CET,16.7
13-Feb-21 9:45:00 AM CET,16.7
13-Feb-21 10:00:00 AM CET,16.7
13-Feb-21 10:15:00 AM CET,16.7
13-Feb-21 10:30:00 AM CET,16.7
13-Feb-21 10:45:00 AM CET,16.7
13-Feb-21 11:00:00 AM CET,16.7
13-Feb-21 11:15:00 AM CET,16.7
13-Feb-21 11:30:00 AM CET,16.7
13-Feb-21 11:45:00 AM CET,16.7
13-Feb-21 12:00:00 PM CET,16.7
13-Feb-21 12:15:00 PM CET,16.7
13-Feb-21 12:30:00 PM CET,16.7
13-Feb-21 12:45:00 PM CET,16.7
13-Feb-21 1:00:00 PM CET,16.7
13-Feb-21 1:15:00 PM CET,16.7
13-Feb-21 1:30:00 PM CET,16.7
13-Feb-21 1:45:00 PM CET,16.7
13-Feb-21 2:00:00 PM CET,16.7
13-Feb-21 2:15:00 PM CET,16.7
13-Feb-21 2:30:00 PM CET,17
13-Feb-21 2:45:00 PM CET,17
13-Feb-21 3:00:00 PM CET,17
13-Feb-21 3:15:00 PM CET,17
13-Feb-21 3:30:00 PM CET,17.2
13-Feb-21 3:45:00 PM CET,17.5
13-Feb-21 4:00:00 PM CET,17.5
13-Feb-21 4:15:00 PM CET,17.8
13-Feb-21 4:30:00 PM CET,17.5
13-Feb-21 4:45:00 PM CET,17.2
13-Feb-21 5:00:00 PM CET,17.2
13-Feb-21 5:15:00 PM CET,17.2
13-Feb-21 5:30:00 PM CET,17.2
13-Feb-21 5:45:00 PM CET,17.2
13-Feb-21 6:00:00 PM CET,17
13-Feb-21 6:15:00 PM CET,17.2
13-Feb-21 6:30:00 PM CET,17.5
13-Feb-21 6:45:00 PM CET,17.5
13-Feb-21 7:00:00 PM CET,17.2
13-Feb-21 7:15:00 PM CET,17.2
13-Feb-21 7:30:00 PM CET,17.2
13-Feb-21 7:45:00 PM CET,17
13-Feb-21 8:00:00 PM CET,17
13-Feb-21 8:15:01 PM CET,17
13-Feb-21 8:30:00 PM CET,17
13-Feb-21 8:45:00 PM CET,17
13-Feb-21 9:00:00 PM CET,17
13-Feb-21 9:15:00 PM CET,17
13-Feb-21 9:30:00 PM CET,17
13-Feb-21 9:45:00 PM CET,17
13-Feb-21 10:00:00 PM CET,17
13-Feb-21 10:15:00 PM CET,17
13-Feb-21 10:30:00 PM CET,17
13-Feb-21 10:45:00 PM CET,17
13-Feb-21 11:00:00 PM CET,17
13-Feb-21 11:15:00 PM CET,17
13-Feb-21 11:30:00 PM CET,17
13-Feb-21 11:45:00 PM CET,17
14-Feb-21 12:00:01 AM CET,17
14-Feb-21 12:15:00 AM CET,17
14-Feb-21 12:30:00 AM CET,17
14-Feb-21 12:45:00 AM CET,17
14-Feb-21 1:00:01 AM CET,17
14-Feb-21 1:15:00 AM CET,17
14-Feb-21 1:30:00 AM CET,17
14-Feb-21 1:45:00 AM CET,17
14-Feb-21 2:00:00 AM CET,17
14-Feb-21 2:15:00 AM CET,17
14-Feb-21 2:30:00 AM CET,17
14-Feb-21 2:45:00 AM CET,17
14-Feb-21 3:00:00 AM CET,17
14-Feb-21 3:15:01 AM CET,17
14-Feb-21 3:30:00 AM CET,17
14-Feb-21 3:45:00 AM CET,17
14-Feb-21 4:00:00 AM CET,17
14-Feb-21 4:15:00 AM CET,17
14-Feb-21 4:30:00 AM CET,17
14-Feb-21 4:45:00 AM CET,17
14-Feb-21 5:00:00 AM CET,17
14-Feb-21 5:15:00 AM CET,17
14-Feb-21 5:30:01 AM CET,17
14-Feb-21 5:45:00 AM CET,17
14-Feb-21 6:00:00 AM CET,17
14-Feb-21 6:15:00 AM CET,17
14-Feb-21 6:30:00 AM CET,17
14-Feb-21 6:45:00 AM CET,17
14-Feb-21 7:00:00 AM CET,17
14-Feb-21 7:15:00 AM CET,17
14-Feb-21 7:30:00 AM CET,17
14-Feb-21 7:45:01 AM CET,17
14-Feb-21 8:00:00 AM CET,17
14-Feb-21 8:15:00 AM CET,17
14-Feb-21 8:30:00 AM CET,17
14-Feb-21 8:45:00 AM CET,17
14-Feb-21 9:00:00 AM CET,17
14-Feb-21 9:15:00 AM CET,17
14-Feb-21 9:30:00 AM CET,17.2
14-Feb-21 9:45:00 AM CET,17.5
14-Feb-21 10:00:00 AM CET,17.5
14-Feb-21 10:15:00 AM CET,17.2
14-Feb-21 10:30:00 AM CET,17.2
14-Feb-21 10:45:00 AM CET,17.2
14-Feb-21 11:00:00 AM CET,17.2
14-Feb-21 11:15:00 AM CET,17.2
14-Feb-21 11:30:00 AM CET,17.2
14-Feb-21 11:45:01 AM CET,17.2
14-Feb-21 12:00:00 PM CET,17.2
14-Feb-21 12:15:00 PM CET,17.2
14-Feb-21 12:30:00 PM CET,17.2
14-Feb-21 12:45:00 PM CET,17.2
14-Feb-21 1:00:00 PM CET,17.2
14-Feb-21 1:15:00 PM CET,17.2
14-Feb-21 1:30:00 PM CET,17.2
14-Feb-21 1:45:00 PM CET,17.2
14-Feb-21 2:00:00 PM CET,17.2
14-Feb-21 2:15:01 PM CET,17.2
14-Feb-21 2:30:00 PM CET,17.2
14-Feb-21 2:45:00 PM CET,17.2
14-Feb-21 3:00:00 PM CET,17.2
14-Feb-21 3:15:00 PM CET,17.2
14-Feb-21 3:30:00 PM CET,17.2
14-Feb-21 3:45:00 PM CET,17.2
14-Feb-21 4:00:00 PM CET,17.2
14-Feb-21 4:15:00 PM CET,17.2
14-Feb-21 4:30:00 PM CET,17.2
14-Feb-21 4:45:00 PM CET,17.2
14-Feb-21 5:00:00 PM CET,17.2
14-Feb-21 5:15:00 PM CET,17.2
14-Feb-21 5:30:00 PM CET,17.2
14-Feb-21 5:45:00 PM CET,17.2
14-Feb-21 6:00:00 PM CET,17.2
14-Feb-21 6:15:00 PM CET,17.2
14-Feb-21 6:30:00 PM CET,17.2
14-Feb-21 6:45:00 PM CET,17.2
14-Feb-21 7:00:00 PM CET,17.2
14-Feb-21 7:15:00 PM CET,17.2
14-Feb-21 7:30:00 PM CET,17.5
14-Feb-21 7:45:01 PM CET,17.5
14-Feb-21 8:00:01 PM CET,17.5
14-Feb-21 8:15:00 PM CET,17.5
14-Feb-21 8:30:00 PM CET,17.5
14-Feb-21 8:45:00 PM CET,17.5
14-Feb-21 9:00:00 PM CET,20.1
14-Feb-21 9:15:00 PM CET,20.7
14-Feb-21 9:30:00 PM CET,20.7
14-Feb-21 9:45:00 PM CET,21
14-Feb-21 10:00:00 PM CET,21
14-Feb-21 10:15:00 PM CET,19.8
14-Feb-21 10:30:00 PM CET,19.3
14-Feb-21 10:45:01 PM CET,19
14-Feb-21 11:00:00 PM CET,18.7
14-Feb-21 11:15:00 PM CET,18.4
14-Feb-21 11:30:00 PM CET,18.1
14-Feb-21 11:45:00 PM CET,18.1
15-Feb-21 12:00:00 AM CET,18.1
15-Feb-21 12:15:01 AM CET,17.8
15-Feb-21 12:30:00 AM CET,17.8
15-Feb-21 12:45:00 AM CET,17.8
15-Feb-21 1:00:01 AM CET,17.8
15-Feb-21 1:15:00 AM CET,17.8
15-Feb-21 1:30:00 AM CET,17.8
15-Feb-21 1:45:00 AM CET,17.8
15-Feb-21 2:00:00 AM CET,17.8
15-Feb-21 2:15:00 AM CET,17.8
15-Feb-21 2:30:00 AM CET,17.8
15-Feb-21 2:45:00 AM CET,17.8
15-Feb-21 3:00:00 AM CET,17.8
15-Feb-21 3:15:00 AM CET,17.8
15-Feb-21 3:30:00 AM CET,17.8
15-Feb-21 3:45:00 AM CET,17.8
15-Feb-21 4:00:00 AM CET,17.8
15-Feb-21 4:15:00 AM CET,17.8
15-Feb-21 4:30:00 AM CET,18.1
15-Feb-21 4:45:00 AM CET,18.1
15-Feb-21 5:00:00 AM CET,18.4
15-Feb-21 5:15:00 AM CET,18.4
15-Feb-21 5:30:00 AM CET,18.4
15-Feb-21 5:45:01 AM CET,18.4
15-Feb-21 6:00:00 AM CET,18.4
15-Feb-21 6:15:00 AM CET,18.4
15-Feb-21 6:30:00 AM CET,21
15-Feb-21 6:45:01 AM CET,21
15-Feb-21 7:00:00 AM CET,21
15-Feb-21 7:15:00 AM CET,21
15-Feb-21 7:30:00 AM CET,21
15-Feb-21 7:45:00 AM CET,21
15-Feb-21 8:00:00 AM CET,21
15-Feb-21 8:15:00 AM CET,21
15-Feb-21 8:30:00 AM CET,21.3
15-Feb-21 8:45:00 AM CET,21.3
15-Feb-21 9:00:00 AM CET,21.3
15-Feb-21 9:15:00 AM CET,21.3
15-Feb-21 9:30:00 AM CET,21.3
15-Feb-21 9:45:00 AM CET,21.3
15-Feb-21 10:00:00 AM CET,21.3
15-Feb-21 10:15:00 AM CET,21.3
15-Feb-21 10:30:00 AM CET,21.3
15-Feb-21 10:45:00 AM CET,21.3
15-Feb-21 11:00:00 AM CET,21.3
15-Feb-21 11:15:00 AM CET,21.3
15-Feb-21 11:30:00 AM CET,21.3
15-Feb-21 11:45:00 AM CET,21.3
15-Feb-21 12:00:00 PM CET,21.3
15-Feb-21 12:15:00 PM CET,21.3
15-Feb-21 12:30:01 PM CET,21.3
15-Feb-21 12:45:00 PM CET,21.3
15-Feb-21 1:00:00 PM CET,21.3
15-Feb-21 1:15:00 PM CET,21.3
15-Feb-21 1:30:01 PM CET,21.3
15-Feb-21 1:45:01 PM CET,21.3
15-Feb-21 2:00:00 PM CET,21.3
15-Feb-21 2:15:00 PM CET,21.3
15-Feb-21 2:30:00 PM CET,21.3
15-Feb-21 2:45:00 PM CET,21.3
15-Feb-21 3:00:00 PM CET,21.3
15-Feb-21 3:15:00 PM CET,21.3
15-Feb-21 3:30:00 PM CET,21.3
15-Feb-21 3:45:00 PM CET,21.3
15-Feb-21 4:00:00 PM CET,21.3
15-Feb-21 4:15:00 PM CET,21.3
15-Feb-21 4:30:00 PM CET,21.3
15-Feb-21 4:45:00 PM CET,21.3
15-Feb-21 5:00:00 PM CET,21.3
15-Feb-21 5:15:00 PM CET,21.3
15-Feb-21 5:30:00 PM CET,21.3
15-Feb-21 5:45:00 PM CET,21.3
15-Feb-21 6:00:00 PM CET,21.3
15-Feb-21 6:15:00 PM CET,21.3
15-Feb-21 6:30:00 PM CET,21.3
15-Feb-21 6:45:00 PM CET,21.3
15-Feb-21 7:00:00 PM CET,21.3
15-Feb-21 7:15:01 PM CET,21.3
15-Feb-21 7:30:00 PM CET,21.3
15-Feb-21 7:45:00 PM CET,21.3
15-Feb-21 8:00:00 PM CET,21.3
15-Feb-21 8:15:00 PM CET,21.3
15-Feb-21 8:30:00 PM CET,21.3
15-Feb-21 8:45:00 PM CET,21.3
15-Feb-21 9:00:00 PM CET,21.3
15-Feb-21 9:15:00 PM CET,21.3
15-Feb-21 9:30:00 PM CET,20.7
15-Feb-21 9:45:00 PM CET,19.8
15-Feb-21 10:00:00 PM CET,19.3
15-Feb-21 10:15:00 PM CET,19
15-Feb-21 10:30:00 PM CET,18.7
15-Feb-21 10:45:00 PM CET,18.4
15-Feb-21 11:00:00 PM CET,18.1
15-Feb-21 11:15:00 PM CET,18.1
15-Feb-21 11:30:00 PM CET,18.1
15-Feb-21 11:45:00 PM CET,17.8
16-Feb-21 12:00:00 AM CET,17.8
16-Feb-21 12:15:00 AM CET,17.8
16-Feb-21 12:30:00 AM CET,17.8
16-Feb-21 12:45:00 AM CET,17.8
16-Feb-21 1:00:01 AM CET,17.8
16-Feb-21 1:15:01 AM CET,17.8
16-Feb-21 1:30:01 AM CET,17.8
16-Feb-21 1:45:00 AM CET,17.8
16-Feb-21 2:00:00 AM CET,17.8
16-Feb-21 2:15:00 AM CET,17.8
16-Feb-21 2:30:00 AM CET,17.8
16-Feb-21 2:45:00 AM CET,17.8
16-Feb-21 3:00:00 AM CET,17.8
16-Feb-21 3:15:00 AM CET,17.8
16-Feb-21 3:30:01 AM CET,17.8
16-Feb-21 3:45:00 AM CET,17.8
16-Feb-21 4:00:00 AM CET,17.8
16-Feb-21 4:15:00 AM CET,17.8
16-Feb-21 4:30:00 AM CET,17.8
16-Feb-21 4:45:00 AM CET,17.8
16-Feb-21 5:00:00 AM CET,17.8
16-Feb-21 5:15:00 AM CET,17.8
16-Feb-21 5:30:00 AM CET,17.8
16-Feb-21 5:45:00 AM CET,17.8
16-Feb-21 6:00:00 AM CET,17.8
16-Feb-21 6:15:00 AM CET,17.8
16-Feb-21 6:30:00 AM CET,17.8
16-Feb-21 6:45:01 AM CET,20.7
16-Feb-21 7:00:00 AM CET,21
16-Feb-21 7:15:00 AM CET,21
16-Feb-21 7:30:00 AM CET,21
16-Feb-21 7:45:00 AM CET,21
16-Feb-21 8:00:00 AM CET,21.3
16-Feb-21 8:15:00 AM CET,21.3
16-Feb-21 8:30:00 AM CET,21.3
16-Feb-21 8:45:00 AM CET,21.3
16-Feb-21 9:00:00 AM CET,21.3
16-Feb-21 9:15:00 AM CET,21.3
16-Feb-21 9:30:01 AM CET,21.3
16-Feb-21 9:45:00 AM CET,21.3
16-Feb-21 10:00:00 AM CET,21.3
16-Feb-21 10:15:00 AM CET,21.3
16-Feb-21 10:30:00 AM CET,21.3
16-Feb-21 10:45:00 AM CET,21.3
16-Feb-21 11:00:00 AM CET,21.3
16-Feb-21 11:15:00 AM CET,21.3
16-Feb-21 11:30:00 AM CET,21.3
16-Feb-21 11:45:00 AM CET,21.3
16-Feb-21 12:00:00 PM CET,21.3
16-Feb-21 12:15:00 PM CET,21.3
16-Feb-21 12:30:00 PM CET,21.3
16-Feb-21 12:45:00 PM CET,21.3
16-Feb-21 1:00:00 PM CET,21.3
16-Feb-21 1:15:00 PM CET,21.3
16-Feb-21 1:30:00 PM CET,21.3
16-Feb-21 1:45:00 PM CET,21.3
16-Feb-21 2:00:00 PM CET,21.3
16-Feb-21 2:15:00 PM CET,21.3
16-Feb-21 2:30:00 PM CET,21.3
16-Feb-21 2:45:00 PM CET,21.3
16-Feb-21 3:00:00 PM CET,21.3
16-Feb-21 3:15:00 PM CET,21.3
16-Feb-21 3:30:00 PM CET,21.3
16-Feb-21 3:45:00 PM CET,21.3
16-Feb-21 4:00:00 PM CET,21.3
16-Feb-21 4:15:00 PM CET,21.3
16-Feb-21 4:30:00 PM CET,21.3
16-Feb-21 4:45:01 PM CET,21.3
16-Feb-21 5:00:00 PM CET,21.3
16-Feb-21 5:15:00 PM CET,21.3
16-Feb-21 5:30:00 PM CET,21.3
16-Feb-21 5:45:00 PM CET,21.3
16-Feb-21 6:00:00 PM CET,21.3
16-Feb-21 6:15:00 PM CET,21.3
16-Feb-21 6:30:01 PM CET,21.3
16-Feb-21 6:45:01 PM CET,21.3
16-Feb-21 7:00:00 PM CET,21.3
16-Feb-21 7:15:00 PM CET,21.3
16-Feb-21 7:30:00 PM CET,21.3
16-Feb-21 7:45:00 PM CET,21.3
16-Feb-21 8:00:00 PM CET,20.1
16-Feb-21 8:15:00 PM CET,19.3
16-Feb-21 8:30:00 PM CET,19
16-Feb-21 8:45:00 PM CET,18.4
16-Feb-21 9:00:00 PM CET,18.1
16-Feb-21 9:15:00 PM CET,18.1
16-Feb-21 9:30:00 PM CET,17.8
16-Feb-21 9:45:00 PM CET,17.8
16-Feb-21 10:00:00 PM CET,17.5
16-Feb-21 10:15:00 PM CET,17.5
16-Feb-21 10:30:00 PM CET,17.5
16-Feb-21 10:45:00 PM CET,17.2
16-Feb-21 11:00:00 PM CET,17.2
16-Feb-21 11:15:00 PM CET,17.2
16-Feb-21 11:30:00 PM CET,17.2
16-Feb-21 11:45:00 PM CET,17.2
17-Feb-21 12:00:00 AM CET,17.2
17-Feb-21 12:15:00 AM CET,17.2
17-Feb-21 12:30:00 AM CET,17.2
17-Feb-21 12:45:00 AM CET,17.2
17-Feb-21 1:00:00 AM CET,17.2
17-Feb-21 1:15:00 AM CET,17.2
17-Feb-21 1:30:00 AM CET,17.2
17-Feb-21 1:45:00 AM CET,17.2
17-Feb-21 2:00:00 AM CET,17.2
17-Feb-21 2:15:00 AM CET,17.2
17-Feb-21 2:30:00 AM CET,17.2
17-Feb-21 2:45:00 AM CET,17.2
17-Feb-21 3:00:00 AM CET,17.2
17-Feb-21 3:15:00 AM CET,17.2
17-Feb-21 3:30:00 AM CET,17.2
17-Feb-21 3:45:00 AM CET,17.2
17-Feb-21 4:00:00 AM CET,17.2
17-Feb-21 4:15:00 AM CET,17.2
17-Feb-21 4:30:00 AM CET,17.2
17-Feb-21 4:45:00 AM CET,17.2
17-Feb-21 5:00:01 AM CET,17.2
17-Feb-21 5:15:00 AM CET,17.2
17-Feb-21 5:30:00 AM CET,17.2
17-Feb-21 5:45:00 AM CET,17.2
17-Feb-21 6:00:00 AM CET,17.2
17-Feb-21 6:15:00 AM CET,17.2
17-Feb-21 6:30:00 AM CET,21
17-Feb-21 6:45:00 AM CET,21
17-Feb-21 7:00:00 AM CET,21
17-Feb-21 7:15:00 AM CET,21
17-Feb-21 7:30:00 AM CET,21
17-Feb-21 7:45:00 AM CET,21
17-Feb-21 8:00:00 AM CET,21
17-Feb-21 8:15:00 AM CET,21
17-Feb-21 8:30:00 AM CET,21
17-Feb-21 8:45:01 AM CET,21.3
17-Feb-21 9:00:00 AM CET,21.3
17-Feb-21 9:15:00 AM CET,21.3
17-Feb-21 9:30:00 AM CET,21.3
17-Feb-21 9:45:00 AM CET,21.3
17-Feb-21 10:00:00 AM CET,21.3
17-Feb-21 10:15:00 AM CET,21.3
17-Feb-21 10:30:00 AM CET,21.3
17-Feb-21 10:45:00 AM CET,21.3
